Sample,Exp1,Exp2,Potency,Meas1,Meas2,MeasMean,MeasDiff,GeoMean,Ratio,toExclude,asControl,Outlier,Label,Class
6473444,22.994806110644173,54.00175317379526,TRUE,1.361629752008237,1.7324078594775165,1.5470188057428769,-0.3707781074692795,35.23861296740106,0.4258159181728672,NA,NA,FALSE,NA,NA
3876336,0.005958555928777392,0.004779209695297164,TRUE,-2.224858979882797,-2.320643913711786,-2.272751446797291,0.0957849338289889,0.0053364021835674395,1.2467659526722017,NA,NA,FALSE,NA,NA
9422870,0.005390121663537873,0.007712735339186214,TRUE,-2.2684014319919577,-2.1127915711012477,-2.1905965015466027,-0.15560986089070994,0.006447680345432902,0.6988599279625478,NA,NA,FALSE,NA,NA
6296408,0.0029731270418845352,0.007904019373468383,TRUE,-2.526786532971106,-2.102152003923958,-2.3144692684475316,-0.42463452904714805,0.004847644143172861,0.3761538150911553,NA,NA,FALSE,NA,NA
6353001,4.3411592062211595,8.279606118176455,TRUE,0.6376057133013736,0.9180096767883441,0.7778076950448589,-0.2804039634869705,5.995255484448245,0.5243195321442755,NA,NA,FALSE,NA,NA
1943395,318.98967434871525,783.4411882983236,TRUE,2.5037766252328755,2.894006400222389,2.6988915127276325,-0.3902297749895136,499.90964136196953,0.4071647994938561,NA,NA,FALSE,NA,NA
3596216,4.171030783985778,7.892060185378295,TRUE,0.6202433951361259,0.8971903885515193,0.7587168918438226,-0.2769469934153934,5.737423287703407,0.5285097536019164,NA,NA,FALSE,NA,NA
4956301,0.004822324672800747,0.017693435307936455,TRUE,-2.316743553216341,-1.7521878375009001,-2.0344656953586204,-0.5645557157154408,0.009237071485707248,0.27254880631562123,NA,NA,FALSE,NA,NA
9459881,1826.2640349208943,2747.0463330748275,TRUE,3.2615635665277205,3.4388659845130376,3.350214775520379,-0.1773024179853171,2239.8285470892356,0.6648100590559455,NA,NA,FALSE,NA,NA
2682673,0.3211225564180303,0.4813173972652941,TRUE,-0.49332918747671695,-0.31756844042160687,-0.4054488139491619,-0.17576074705511008,0.3931435781725347,0.6671742144426017,NA,NA,FALSE,NA,NA
7022982,0.35355741212394826,0.5461513954001289,TRUE,-0.45154005359525456,-0.262686952399825,-0.35711350299753974,-0.18885310119542958,0.43942675611022236,0.6473615468196692,NA,NA,FALSE,NA,NA
3233818,0.011726901948348517,0.011790580721995037,TRUE,-1.9308167060810746,-1.9284648040527526,-1.9296407550669135,-0.002351902028322028,0.011758698229010052,0.9945991825892232,NA,NA,FALSE,NA,NA
