Sample,Exp1,Exp2,Potency,Meas1,Meas2,MeasMean,MeasDiff,GeoMean,Ratio,toExclude,asControl,Outlier,Label,Class
6335969,35.03068050634838,42.76502394644639,FALSE,35.03068050634838,42.76502394644639,38.89785222639739,-7.734343440098009,790409636432627e24,1.843556957645448e-8,NA,NA,FALSE,NA,NA
9231419,13.62321492534756,10.593694889277,FALSE,13.62321492534756,10.593694889277,12.108454907312279,3.0295200360705596,1283674479951.7935,1070.3357614530262,NA,NA,FALSE,NA,NA
4106241,25.953766305390868,27.18651597280975,FALSE,25.953766305390868,27.18651597280975,26.570141139100308,-1.232749667418883,37165599201697956e10,0.05851272613743238,NA,NA,FALSE,NA,NA
4061107,81.66786710848989,64.06300966265098,FALSE,81.66786710848989,64.06300966265098,72.86543838557043,17.604857445838903,7335646344110691e57,4.0258486693591437e+17,NA,NA,FALSE,NA,NA
8176306,102.06809429678118,119.21540071077803,FALSE,102.06809429678118,119.21540071077803,110.64174750377961,-17.147306413996844,4382758127454646e95,7.12350258118184e-18,NA,NA,FALSE,NA,NA
7513683,6.128657832595087,6.074659017493697,FALSE,6.128657832595087,6.074659017493697,6.101658425044391,0.05399881510138993,1263742.0165776855,1.1323972736780288,NA,NA,FALSE,NA,NA
8687585,29.65886407484311,30.370027962338476,FALSE,29.65886407484311,30.370027962338476,30.014446018590792,-0.711163887495367,10338225921682071e14,0.19446261094990525,NA,NA,FALSE,NA,NA
2985348,49.39646411672583,56.47281323767564,FALSE,49.39646411672583,56.47281323767564,52.93463867720074,-7.076349120949807,8602777235244006e37,8.387854320092804e-8,NA,NA,FALSE,NA,NA
7875663,63.46320676544704,74.29474072170629,FALSE,63.46320676544704,74.29474072170629,68.87897374357667,-10.83153395625925,756787140066614e54,1.473893296913421e-11,NA,NA,FALSE,NA,NA
5736547,83.65926555910343,87.46763213682469,FALSE,83.65926555910343,87.46763213682469,85.56344884796405,-3.8083665777212587,3659728330381796e70,1.5546528318714138e-4,NA,NA,FALSE,NA,NA
9089528,-3.966619752377967,-3.5571712656015655,FALSE,-3.966619752377967,-3.5571712656015655,-3.7618955089897663,-0.40944848677640167,1.7302326021386834e-4,0.38953950963959355,NA,NA,FALSE,NA,NA
6313970,74.85359453428714,92.469532347545,FALSE,74.85359453428714,92.469532347545,83.66156344091607,-17.615937813257858,4587366522860567e68,2.421375739348924e-18,NA,NA,FALSE,NA,NA
6749718,-7.890198692292369,-7.0376156478462395,FALSE,-7.890198692292369,-7.0376156478462395,-7.463907170069304,-0.8525830444461295,3.4363139085287836e-8,0.14041611585564498,NA,NA,FALSE,NA,NA
4921761,66.15157685144918,66.22502839087821,FALSE,66.15157685144918,66.22502839087821,66.1883026211637,-0.07345153942902982,15427751011234428e50,0.8444004587299013,NA,NA,FALSE,NA,NA
7873829,68.50300417234298,73.14089700631348,FALSE,68.50300417234298,73.14089700631348,70.82195058932822,-4.637892833970497,6636675591375599e55,2.3020097887375184e-5,NA,NA,FALSE,NA,NA
9691788,14.417675691928618,16.517673151767028,FALSE,14.417675691928618,16.517673151767028,15.467674421847823,-2.0999974598384092,2935448205318697,0.00794332880714634,NA,NA,FALSE,NA,NA
8305544,74.94815602525063,72.47141010811082,FALSE,74.94815602525063,72.47141010811082,73.70978306668073,2.4767459171398087,51260526989174636e57,299.7408379912252,NA,NA,FALSE,NA,NA
8147430,14.957876401850138,11.820182538185882,FALSE,14.957876401850138,11.820182538185882,13.38902947001801,3.1376938636642553,24492294341167.348,1373.0737472991602,NA,NA,FALSE,NA,NA
4380403,59.954834067022425,66.9298251000107,FALSE,59.954834067022425,66.9298251000107,63.44232958351657,-6.974991032988278,27690422580499692e47,1.0592755961404814e-7,NA,NA,FALSE,NA,NA
7196554,5.512727980526434,6.627682448107605,FALSE,5.512727980526434,6.627682448107605,6.07020521431702,-1.1149544675811711,1175452.8527441225,0.0767441945498915,NA,NA,FALSE,NA,NA
3004396,25.019304873544502,20.082684428324317,FALSE,25.019304873544502,20.082684428324317,22.55099465093441,4.936620445220186,35562693839927713e6,86421.23040898952,NA,NA,FALSE,NA,NA
3588754,92.23571323015906,93.08216000826215,FALSE,92.23571323015906,93.08216000826215,92.6589366192106,-0.8464467781030862,45597036693464097e76,0.14241417616011443,NA,NA,FALSE,NA,NA
