Sample,Exp1,Exp2,Potency,Meas1,Meas2,MeasMean,MeasDiff,GeoMean,Ratio,toExclude,asControl,Outlier,Label,Class
1A,0.0228209746026534,0.006359277384125087,TRUE,-1.64166581234917,-2.196592231193843,-1.9191290217715067,0.554926418844673,0.01204677997119341,3.5886112877576775,NA,NA,FALSE,NA,NA
2A,0.10546522677603191,0.09724027702138657,TRUE,-0.9768907091686061,-1.0121538125941463,-0.9945222608813762,0.035263103425540177,0.1012692839306406,1.0845837754332641,NA,NA,FALSE,NA,NA
3A,0.47218155906077935,1.8209086190592165,TRUE,-0.3258909781944656,0.2602881515971557,-0.03280141329865496,-0.5861791297916212,0.9272537250691375,0.2593109583416299,NA,NA,TRUE,3A,Outlier
4A,20.087341207213203,5.486305797495426,TRUE,1.302922456636185,0.7392800107901253,1.021101233713155,0.5636424458460597,10.497871047093431,3.6613601116407604,NA,NA,TRUE,4A,Outlier
5A,82.50728449255526,146.76519954489675,TRUE,1.916492293704589,2.166623089385739,2.0415576915451643,-0.25013079568115026,110.0418014776996,0.5621719913739875,NA,NA,FALSE,NA,NA
1B,0.006403191697616881,0.018947187673783023,TRUE,-2.193603496150066,-1.7224552431311202,-1.958029369640593,-0.4711482530189457,0.011014648192564135,0.3379494523335985,NA,NA,FALSE,NA,NA
2B,0.12904704218020052,0.1348433669357192,TRUE,-0.8892519452428452,-0.870170412014696,-0.8797111786287706,-0.019081533228149206,0.1319133718039002,0.9570143872313586,NA,NA,FALSE,NA,NA
3B,0.6766272403516411,0.5917214402406902,TRUE,-0.1696505219245372,-0.22788269435400438,-0.19876660813927077,0.05823217242946718,0.6327518037642854,1.1434894772047037,NA,NA,FALSE,NA,NA
4B,11.150328461513713,10.491332824968508,TRUE,1.0472876608300858,1.020830664719737,1.0340591627749114,0.026456996110348907,10.815812821857607,1.0628133381658478,NA,NA,FALSE,NA,NA
5B,210.50270034372036,148.36101379478342,TRUE,2.3232576713681476,2.1713197923296375,2.2472887318488928,0.1519378790385102,176.72123253738891,1.4188545559205525,NA,NA,FALSE,NA,NA
1C,0.011464547877025149,0.00892762372400227,TRUE,-1.9406430677011464,-2.049264122397669,-1.9949535950494077,0.1086210546965225,0.010116875486625775,1.2841656673099089,NA,NA,FALSE,NA,NA
2C,0.16150702975914927,0.1529351911518909,TRUE,-0.7918085698086399,-0.8154925697573422,-0.803650569782991,0.023683999948702295,0.15716268153919247,1.056048830505891,NA,NA,FALSE,NA,NA
3C,0.9354883420895551,0.8561057098318569,TRUE,-0.02896162024063996,-0.06747260639508483,-0.048217113317862395,0.03851098615444487,0.894917264971464,1.0927252690246505,NA,NA,FALSE,NA,NA
4C,7.138560830769886,11.092933200644874,TRUE,0.8536106646816615,1.0450463977650655,0.9493285312233635,-0.191435733083404,8.898740272896514,0.6435232865510174,NA,NA,FALSE,NA,NA
5C,95.90557116018904,109.57045760442237,TRUE,1.9818438360950785,2.0396934754179457,2.010768655756512,-0.05784963932286713,102.51057174182279,0.8752867630290722,NA,NA,FALSE,NA,NA
1D,0.007606204364516761,0.0069619108871031374,TRUE,-2.1188320100854168,-2.1572715400128137,-2.1380517750491155,0.038439529927396965,0.007276930463791761,1.092545493308047,NA,NA,FALSE,NA,NA
2D,0.16811736343880143,0.07109306303632748,TRUE,-0.7743874295930726,-1.1481727738415692,-0.9612801017173209,0.37378534424849663,0.10932510377976272,2.3647505995471874,NA,NA,FALSE,NA,NA
3D,0.8875388951429393,0.7945477225435967,TRUE,-0.051812605511388776,-0.09988001284940602,-0.07584630918039739,0.048067407338017246,0.8397571123870774,1.117036610842768,NA,NA,FALSE,NA,NA
4D,7.880624618958351,22.285871345310046,TRUE,0.8965606410702959,1.3480296190397425,1.1222951300550192,-0.4514689779694466,13.252418133261147,0.3536152792435819,NA,NA,FALSE,NA,NA
5D,123.51537097027892,188.08187601577615,TRUE,2.0917210070870667,2.274346947992873,2.18303397753997,-0.18262594090580642,152.41719945227507,0.6567106495679497,NA,NA,FALSE,NA,NA
1E,0.009258198990582698,0.014446344034217106,TRUE,-2.033473488968711,-1.8402420467938108,-1.936857767881261,-0.1932314421749004,0.011564909327582258,0.6408679572253057,NA,NA,FALSE,NA,NA
2E,0.09528859866052108,0.06939177085085414,TRUE,-1.0209590598552467,-1.1586920293429657,-1.089825544599106,0.13773296948771896,0.08131570944749784,1.3731973905858057,NA,NA,FALSE,NA,NA
3E,1.2662445693917699,1.4193503009551012,TRUE,0.10251759579124291,0.15208959418662812,0.1273035949889355,-0.04957199839538522,1.34061352023951,0.8921297078950107,NA,NA,FALSE,NA,NA
4E,14.474012119145799,6.795227851512131,TRUE,1.1605889319266205,0.832204023687404,0.9963964778070122,0.3283849082392165,9.917369120646041,2.1300260175859917,NA,NA,FALSE,NA,NA
5E,78.71060068420091,134.46585193322585,TRUE,1.8960332267506723,2.1286120077591453,2.0123226172549087,-0.23257878100847296,102.87802475347696,0.5853575428450614,NA,NA,FALSE,NA,NA
1F,0.019718536165761497,0.01910902104120467,TRUE,-1.705125328681267,-1.7187615613642995,-1.7119434450227833,0.013636232683032379,0.019411386413476284,1.0318967216186812,NA,NA,FALSE,NA,NA
2F,0.06119403689144719,0.1402215986083675,TRUE,-1.2132908960131874,-0.8531850859843977,-1.0332379909987925,-0.3601058100287897,0.09263220648466784,0.4364094939636177,NA,NA,FALSE,NA,NA
